path	git_blob_oid	class	current_authority_proof	packaged_proof	runtime_proof	state_authority_proof	qa_future_route_proof	disposition	destination
collab-electron/resources/terminfo/78/xterm-256color	80f0a3479a187d72df19eee95a6e0f430f8b625e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/resources/tmux.conf	a06ba59dc201d8d6667560e918dc42ba1a25de9f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/after-pack-pty.cjs	57ea8d775ad097c5c05e811aac92da09b6bee649	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/clean.mjs	93d6ac7cbf7d257bcc63fd882751fcd91aaed472	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/dev.mjs	add37f999ec889632c4228d16e35d01d3c4ada8a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/dev.ps1	6306c0663ce92c9f6259323212ef2527f8bf2fc4	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/fix-artifacts.cjs	727780f7eea00c9240975ea35edf71122ef58b1c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/local-bin.mjs	32084d21b44319dbdaaca712f666b4c4246d81ef	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/notarize.cjs	7b6fd1d6df36bc48abcd29983470993c55f60ee4	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/extra-resources.test.ts	516df95e5043b5701cc6d22eb42b460399920639	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/extra-resources.ts	f369b867ed7d0c418eede2114a94a4687978c18a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/fileset-expand.ts	463842a456135b0e15393ef0eac57d8bbb009575	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/package-cleanup.test.ts	9d12e4478ed941c72d3bc285569f81067c079a8a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/package-cleanup.ts	76e97a3aa48eaf0f2fb3cd53da4fb4742fbd115d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/package-inspect.test.ts	fc6b054b0ebad31e51ce7b2df404ecbcbdc591d0	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/package-inspect.ts	16b4b543735e41386251fdbe73026c4be6e4bb23	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/package-receipt.test.ts	6a48bc8f45348872958fad3b4907123f675e7f05	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/package-receipt.ts	2821d8fc746540f78254cfad51a254b152ce4c7f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/package-resource-paths-reexport.ts	c510f98aff125a122093388bfedcbfd363acd217	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/preflight.ts	05ddf492d8692ac1c9f0dfaf2e32a52fb52d3a91	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/run-id.ts	92d40ec4d0efeaa10747b09188ae136b06306187	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/runtime-staging.test.ts	cfd1c572892c5d08b8098d5ef483219694e4fa56	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/runtime-staging.ts	ec3f77512ccb8b47f273cae5511c7327c45e3718	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/shared-paths.test.ts	f03592d6218819b6585308aaef580b92256d1ad2	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-lib/unit-wiring.test.ts	0c15c7f23cf09220ad0f3fab295cfdb165c3aedf	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package-verify.ts	a1b9b6bed254fbe54a07a3bc6379f302d4191bde	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package.mjs	1126d5cf89f10ab1eaebe6206520ee1d06c70874	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/package.sh	7ee24dc3aff42c90daffdf85ea0baf909cdf375e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/postinstall.mjs	ecb70cebe8f1e16520b4662ce68ced75de4af265	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/refresh-desktop-shortcut.mjs	fc862766e60a3fc013db91216e26df07f9d86557	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/run-local-bin.mjs	d273430ba26210047421681691d8a144cdb18ff6	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/test-unit.sh	efc495d88a01d663c61c65c6a76885e1ecd16668	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/upload-to-github.cjs	5612aa5cd6caca8e764657760e661f1be86f6109	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/scripts/vendor-tmux.sh	bfb1d3482eca27ff0162a5b596f07265ad7ae737	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/agent-activity.ts	5d2d7963c7d13aa74922b32074b5afabde169416	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/agent-artifact-writer.ts	0959ea8e2caf559c0304b59c0039f5a78db74d03	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/agent-host-lifecycle.test.ts	f5d4af6575f811d03d840e5fb6364c46f0d3f668	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/agent-host.ts	887a6f6fba59ba646efb8e4af75d20aa1337d4c1	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/analytics.ts	aa3304f526a4357dedcb5d06073f0dba9f9bca67	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/app-migration.ts	2a2d953b21c0744800dab2e24a621a7296edb8e1	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/app-root.test.ts	9d72943e19b3084404315513f31bfb1824f06a3c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/app-root.ts	79c122ed6512625d6b5961d9233e7983e9d180d0	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/atomic-result-commit.test.ts	fa23343ce7e65c85f74db4ffdb4a4f9783bd5c1f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/atomic-result-commit.ts	009c1c76b226d9a8e89efd602076b22989bfb401	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/bovada-capture-rpc.test.ts	ce0f91f44e83777244ce375197ca435b9958aa9a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/bovada-capture-rpc.ts	2f3d790b0b7e0ab227e3fe9a6c8f5e74f91d6c3b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/canvas-persistence.ts	ae775acc2578d15d0e92cca990e0f7a54b8b857b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/canvas-rpc.ts	3732b648f838fe51d507d01cb4f31ab0e5119b56	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/cdp.ts	0db1e091b04accb17c71a6cc0f772cf175c5dbac	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/cli-installer.ts	0bb8245531f7ef030bb75700aeb13f146743b736	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/collaboration-gateway.test.ts	b10b6f09df2368fffaccc06157dcec549f2274ca	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/collaboration-gateway.ts	9f4f7f14c50e217900f78d3549ba184c8b521832	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/config.ts	6be90df95c86bba582e6cfa14d4c127fc6c9f551	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/connections-ipc.ts	aed614964b5192460f933a9ad0155f9018c0de3f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/cwd-fallback.test.ts	9007d30726a2de10bffd2e136c408b34514c29eb	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/cwd-fallback.ts	a0992158dfbc10410b50feabc5929e25b1f485ff	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/definition-runtime.ts	21d42075cc7e4859f1e0dbcffcdf347c06daab6e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/dock-profiles.test.ts	7db40f319d7d27008951a51496f94afbb0f5848f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/dock-profiles.ts	c0139cb8ae725afb6c3a83fa96016bc0bd24071b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/env.d.ts	1873bc8ee2a31cea6e4690f6d20f8f80dafa476a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/file-filter.test.ts	40ebe3baeba4cfc072c7a3892a1a17403f62d884	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/file-filter.ts	6826459d1ef01c87bdae87fdba355fb90370c6e3	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/files.test.ts	1c0de276fa9ca264281e5f7cca08f3b64b3e6dd0	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/files.ts	06fcff2d0e2e5cdba49d95073a0616f03381dc78	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/git-replay-worker.ts	7271af6528f22feb23ee8c0f27291bbcafd3b50d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/git-replay.ts	77c271a90b513602a054c6bbe9a5ce0212b059b2	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/governed-critic-completion.test.ts	67456221c7be7cab266d940ee5faecd77488a46b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/governed-critic-completion.ts	e0c54ad477874548c086afdef7b981e5962f584d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/governed-review.test.ts	c4f1deb3ee457f7f0489ba6ab0e248aedc364471	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/host-acp-bridge.ts	7a2a0f0ecd6a145ba98af8697aee745497a0ca9d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/host-acp-permission.ts	ca6f7616eb67f0cf4abac0ce4b8f5890bc93f5b6	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/host-acp-turn.ts	57ec528032cd08fa30966f9c8d0958ef30d9a84e	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/host-mounts.ts	c18877698cd647aa0d78c7f83e98210078dbe9bd	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/host-native-tui.ts	0adc052392613776c37d11ec88793759d9a9dcce	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/image-service.ts	1690efcd2c120670977826b28baae63a30cee79c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/image-worker.ts	dc5a7aa082bea593605e9dd5ff9a6bcda6e6ff22	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/import-service.test.ts	759debf6e0e4665e216a22cfe0efc25c92bcb484	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/import-service.ts	0fa6af9ba028c0b817b44fed12e0bdf472a934f5	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/index.ts	dd1978bb92c6e769e4eb8fbd625fda85e8a94720	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/integrations.test.ts	4eaacec96ff32aff5e3fa5fea661554df2039ce9	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/integrations.ts	a4e85ad981853671df310660a2a190c8d417b9e9	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc-browser.ts	b41fc7b14e5a5f0ab2a0154475cd4ca0e81ca75d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc-canvas.ts	7f237bd9feed00d5e0494b5e1f21c2ea7dd61944	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc-endpoint.ts	51d0b82f1e13d592428d2102dcfa6137f1ca37d4	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc-filesystem.ts	1f922b9bfea87c327c1da306965a5206f51461b1	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc-kernel.ts	5f439f3209f306375b31d1f8580e5612ab791155	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc-knowledge.ts	e08351e2f27c9f71f6c1bc93bb7bd8c6659a67da	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc-misc.ts	b97cb9c75bfe9eb6b511e8b577a29acd0d78dc98	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc-workspace.ts	999a6bc4e6e5de894f1ac926fa1f711d514f5439	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ipc.ts	3a173841a08833f2aedce3f02c1f403686aae758	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/json-rpc-server.ts	b720387a2d69afe68bb9de3eed2cfb802e0e43ec	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/kernel-lifecycle.test.ts	d8e7db8fcebafdec225a2cf962ecdc78db09bab6	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/kernel.ts	6c94ff37a023327dd705f10f45295a698c064d66	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/launcher-readiness-pty.test.ts	76cd96bdc6ce84957b64c4f64f03ff2a5267f148	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/launcher-readiness.test.ts	0e7712f98fc01db0b5cf7d2ef834d97d2662ad81	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/launcher-readiness.ts	ed95ece349d0647e3dba034ad14b86d12e8b4cb6	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/live-peer-recipient.test.ts	6c34e433d39a26e7c802c851932f1c757960ebb2	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/live-peer-recipient.ts	15deead010d848948625523382422b68dcb8ef78	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/live-seat-capability.test.ts	4d19ffaca893044a8ce2e5b247fbad640df17c95	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/live-seat-capability.ts	cdee79f1c279e9164574515c592b56eeec01310a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/logger-policy.test.ts	1c63bea83bd640f37824ee4a6cb0f92b6240b62b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/logger-policy.ts	b04b4a20d39c49554dd3fc058a0f23c15a9244cf	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/logger.ts	0c1a23dae4f5d23d32a3d84dfc78d8badc556c8a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/mission-activation.test.ts	6a538485b698d282c02a78974b86d85e59428c72	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/mission-activation.ts	c7a9bc6723ff48d4996892e482e9fd0c164684e0	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/mission-context.ts	fb3384a4a74eae25eaea4bfe0f9e6834ca2c4cd2	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/native-tui-orchestration.test.ts	2c761797d4b37f7abe10582195c7a2e9eef19657	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/native-tui-orchestration.ts	9ebf3d1d3ec38177703c7f38e289f5fb5f3e8400	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ontology-gateway.test.ts	141924c289ea002d953d90e06fe4e75a3e57eb9c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ontology-gateway.ts	430a5e3099ec8108fee9a12ddf2791a15d232a48	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ontology-read-dispatch.ts	1d64fa7894504a2b0aacf64a3a311ee348379b3c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ontology-role-tools.ts	b8afb410de026a1ead01cebce3af7dc525b63f8f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/ontology-trajectory-context.ts	58d045bc3452b64767de03fde6d5ec5edbe8015a	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/package-resource-paths.test.ts	c95b06f38bbbbe8fe92cb03b07202743371bb79c	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/package-resource-paths.ts	1700bf2b029719351924c09e15d9e3242b94d25f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/paths.test.ts	352c939a47bf49c112d3b3e19129996131d4d595	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/paths.ts	b14edb208fbfe37b3c0780f8cf1e2ab959e4ba5b	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/peer-delivery.test.ts	dc8ab08e8b8f66f75a00c53cc61b856e357de46f	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/peer-delivery.ts	695d2881011cc8096b2f990e35f9a159c39dec84	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/peer-notification.test.ts	c4d91a3b38ae9ac0a96eb8e005f28160a9191c8d	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
collab-electron/src/main/peer-notification.ts	a5a0dae5eb768f3930e960f65096d49b95c4ac94	D_PROTECTED_COMPLEMENT	RETAINED	RETAINED	RETAINED	RETAINED	RETAINED	RETAIN_BYTE_EXACT	-
